sol_close,last_day_btc_high,last_day_btc_low,last_day_btc_open,last_day_btc_close,last_day_btc_volume,last_day_btc_marketcap
0.587299493452,9869.2369055,9663.21633712,9800.21547674,9665.53278908,23509628646.2021,177801825144.882
0.66115464236,9773.43201601,9591.02453467,9664.90477464,9653.67926335,20438419222.3341,177595657884.165
0.622442695244,9768.49790176,9458.1504702,9653.00332503,9758.8524174,25015250845.6586,179540253701.404
0.616577854377,9782.30649673,9675.88590718,9760.0632524,9771.48948366,21486346311.9064,179782576533.652
0.668313065708,9836.36896869,9664.72013333,9774.35993635,9795.70019463,23717842782.9821,180237817527.031
0.658002498205,9908.89655918,9728.29114041,9794.11951106,9870.09445278,25706567600.5701,181616765438.402
0.644866658992,9938.29767389,9263.06958826,9870.07852908,9321.78129819,30247143440.179,171538133043.473
0.573741595726,9540.46539289,9285.85140439,9320.69085457,9480.84378943,22610564515.3124,174474896921.532
0.593868974009,9493.21171489,9396.00939365,9480.73574979,9475.27733834,17564322315.198,174381819725.142
0.608943286609,9482.27093599,9347.59379317,9477.55403706,9386.78789214,18991732745.507,172763239787.199
0.587076584953,9504.86006526,8990.1759467,9386.03529073,9450.70198692,26699704768.4568,173947607771.726
0.570639136151,9579.43037458,9400.44500832,9454.26643056,9538.0243743,21565537208.8567,175563963385.476
0.58557626277,9540.42327076,9327.33958675,9533.78375101,9480.25536624,20177709879.1518,174508805561.132
0.581561970806,9482.78198635,9328.39559548,9481.56706237,9411.84046197,17770083002.7017,173256688664.117
0.620956096312,9440.87603373,9274.29612136,9410.29434848,9288.01871603,19632223107.3844,170985625732.412
0.684331738563,9394.97159448,9247.37967261,9290.96027975,9332.340762,17130541557.3081,171809438650.585
0.643591290368,9401.10749682,9300.43050848,9330.9264778,9303.62971409,15324301168.8293,171289415078.632
0.67314920063,9655.07321812,9296.87166573,9300.91545819,9648.71760979,21104009513.9664,177651397436.609
0.726847851963,9670.54076171,9547.24708412,9644.07594221,9629.65836578,17006433272.0405,177310052079.171
0.708296754877,9680.36714624,9278.23354695,9632.14957943,9313.61034868,18961716075.6046,171498781279.927
0.736993876923,9340.16150568,9095.32457939,9314.12688901,9264.81304308,18616048626.1063,170608289503.753
0.713193588341,9310.51638223,9101.73845201,9260.99499378,9162.91760386,18341465836.5998,168741367621.97
0.741144336305,9207.81098342,8998.21670066,9167.82427849,9045.39095672,17273093144.4037,166584831506.245
0.713548036244,9197.54701677,8975.52585473,9048.46083712,9143.58219104,14560870760.2209,168401806136.911
0.798495268854,9237.57275525,9041.87625573,9140.02907078,9190.85446467,16460547078.0368,169280659245.843
0.852454240319,9217.83601269,9084.83749244,9185.58126105,9137.99340026,15735797743.9923,168315606321.29
0.860093981011,9309.75486362,9104.73487906,9145.98505502,9228.32559024,15971550355.2327,169988756578.038
0.832641570072,9274.96292273,9036.6234943,9231.13965322,9123.41015432,16338916796.0184,168065586386.744
0.78021901831,9202.34438443,9058.79478198,9124.84264611,9087.30391103,13078970998.6402,167409720387.961
0.768093046309,9183.29558274,9053.62967104,9084.23373428,9132.48795051,12290528515.106,168251076677.956
0.7803716825,9162.18323157,8977.01563525,9126.090803,9073.94286936,12903406143.3498,167181726153.665
0.691663563023,9375.47475925,9058.6644583,9072.85007426,9375.47475925,17889263251.9634,172746103840.155
0.707908010158,9360.61757468,9201.81538154,9349.16137441,9252.27750386,13839652594.6508,170485472276.313
0.753047992993,9450.33567174,9249.49994806,9253.02015436,9428.3330848,19702359882.8975,173738543115.206
0.796713400012,9431.37858131,9234.99945975,9427.99387728,9277.96790642,18000702524.1277,170977231637.687
0.853453047328,9287.47159361,9118.00240742,9273.35699507,9278.8078672,16860035604.804,171001933826.989
0.913559592712,9293.53268075,9199.48551044,9277.51196283,9240.34632654,13249910444.0746,170302234777.528
0.924624245478,9319.41941671,9197.4503198,9241.0550437,9276.49985018,14452361906.8128,170977422928.131
1.01671595852,9306.40492983,9224.29284137,9277.2046601,9243.61385509,17519821266.4821,170379677119.097
1.17573410198,9283.84214229,9171.66111846,9238.7032275,9243.21341642,18085038362.4529,170380670524.821
1.14807454207,9275.32512547,9171.93355443,9241.89699957,9192.83736784,15844731575.2007,169460074575.96
1.28959809685,9214.31269823,9088.94740241,9191.9802336,9132.22786293,15713967522.662,168350501976.25
0.872441377367,9182.25430793,9089.20245471,9131.8121414,9151.39223963,13944570749.4994,168710427573.953
0.977837416041,9230.98350533,9100.82441002,9151.18404834,9159.03990531,12252601474.7851,168858972268.985
0.966583495614,9201.39848305,9097.63308598,9158.00603543,9185.81691242,12939002784.0054,169360219986.106
0.920349487609,9214.27062879,9137.50962153,9187.22037014,9164.2313647,13755604145.7171,168970262858.503
0.87308942899,9407.26305599,9149.3899187,9162.51448207,9374.88752808,18069581955.5535,172861732402.087
0.977165717243,9530.5190089,9319.65339503,9375.08046428,9525.36344997,16532254884.4441,175644844408.412
1.04408725245,9610.24712467,9483.00401906,9527.14199636,9581.07201141,18146399001.7048,176680237480.007
1.04984357893,9623.33703153,9481.45392527,9585.51480236,9536.89268563,16552768324.6558,175875016548.431
0.995345503195,9704.55701308,9530.21219614,9539.48551544,9677.11349729,16610070932.7937,178469614078.301
1.25222285418,10023.807661,9652.84720642,9680.23483128,9905.16724705,20507998996.6863,182685328095.43
1.5651096946,11298.2217576,9903.97011125,9905.21791377,10990.8733998,35359749590.1205,202719581736.842
1.77863550182,11204.327602,10632.6317033,11017.4638476,10912.8230505,28766551141.779,201290022192.811
1.78406723276,11304.3970694,10856.1413409,10912.9529611,11100.4681253,24617249714.5052,204761455132.909
1.65828948188,11169.3566691,10895.4554062,11099.8328914,11111.2142899,22857247900.667,204969047788.0
1.68680710334,11415.8638958,10987.0535485,11110.2109424,11323.4664207,23160469766.3921,208895308529.074
1.53817765536,11794.7753933,11239.6827355,11322.5705008,11759.5927707,26075670302.7985,216950669097.909
1.52660964025,12034.1441504,11018.1300423,11758.7646653,11053.613901,27410067336.0208,203936136729.627
1.74281034979,11453.0787225,11012.4147398,11043.7688847,11246.3487749,20271713443.2596,207503423455.952
1.80261098364,11385.3815713,11094.1453896,11246.2032469,11205.8929179,21250197042.2032,206767135617.319
1.87163885812,11786.6168994,11158.2851945,11203.8230991,11747.0228312,24411254471.1224,216761492405.85
1.75454981586,11902.3359717,11598.7138024,11749.8713321,11779.7732574,23400740340.1344,217377233001.076
2.20634832732,11898.0384141,11408.5940427,11778.8942824,11601.4727146,23132312867.154,214097928027.496
2.08590263527,11800.0648506,11558.4316317,11604.5533476,11754.0458135,17572057837.4054,216924147850.741
2.47362485486,11806.0562765,11548.7844464,11737.3252342,11675.7393433,17489608833.2939,215490364254.781
2.6652275038,12045.1403178,11662.2569338,11662.2569338,11878.1113253,26114112569.4156,219235405395.415
3.13179330211,11932.7111738,11195.7092716,11881.64754,11410.5256775,27039782639.9113,210616121944.733
3.30341929739,11748.3964937,11249.6054441,11404.5968775,11584.9345762,25064548486.4884,213846666475.048
3.76975091301,11796.3961941,11216.8725398,11588.4055125,11784.1373895,27522199497.2324,217534728412.949
3.75597115712,12150.9936677,11685.4554805,11772.6593859,11768.8706193,24237958589.0645,217265120502.897
3.40938766083,11963.2030649,11768.6971443,11768.6971443,11865.69857,23354924400.3362,219064372745.259
3.18379488714,11934.9009151,11737.1885988,11866.6855801,11892.8040631,20583375490.1685,219576092170.359
3.38565277366,12359.0570221,11806.6958823,11895.6577737,12254.4019083,28227687026.7691,226261747567.102
3.09860770861,12335.7070704,11954.5257491,12251.8959698,11991.2332456,26043227671.8792,221413097553.274
3.32997591802,12028.9234443,11687.3328305,11990.8847804,11758.2835921,24502851117.2582,217122068305.445
2.89904061061,11900.4111753,11710.0633726,11761.499735,11878.3716211,20175242944.6744,219350310325.759
3.20826704334,11899.2593199,11564.9793191,11878.026439,11592.4890449,23762425998.9504,214082401860.976
2.94366836633,11689.4073895,11448.8060449,11585.4775342,11681.8255623,20224191305.9585,215742068894.983
3.02088644284,11713.4297949,11559.9212608,11679.6959587,11664.8479948,18482062657.8012,215439967321.336
3.32243106353,11807.6323164,11623.2504376,11663.6895523,11774.5958414,20681511754.5735,217477962650.242
3.34498605269,11778.2998953,11189.8510492,11773.58935,11366.1350817,26301509931.9274,209942744480.573
3.26484998089,11530.0530661,11296.993373,11366.8949329,11488.3634896,22466660957.6266,212210534428.287
3.55837531339,11570.7863091,11185.9418123,11485.6083964,11323.3970324,23240415075.9787,209172436816.551
3.44506033395,11545.6154059,11316.4224397,11325.2956031,11542.4997333,19807127587.5076,213231661583.088
4.0113925268,11585.6406794,11466.2933646,11541.0543254,11506.8653177,17485597759.1377,212583870983.482
3.96880938889,11715.2648492,11492.381773,11508.7139745,11711.506161,19760127944.6617,216373660045.36
4.43582255875,11768.8767439,11598.3184963,11713.3062719,11680.8204905,22285928250.3117,215817677821.857
4.78204551788,12067.0812887,11601.1286113,11679.3166637,11970.4787405,27311555343.111,221181001606.839
4.34451591286,11964.8228043,11290.7942647,11964.8228043,11414.0337325,28037405298.8447,210909793680.913
4.16447184085,11443.0227947,10182.4650856,11407.1910772,10245.296686,31927261554.7735,189322069063.343
3.52733985495,10663.9200452,10207.9402189,10230.3651615,10511.8138807,29965130373.7473,194255818703.632
3.54579448415,10581.5714107,9946.67532811,10512.5301954,10169.567221,44916565291.5468,187940141275.803
2.59791636472,10353.928072,10056.8857496,10167.2167634,10280.3517032,37071460174.4703,189997214393.289
3.08604269295,10399.1534283,9916.49293063,10280.9976217,10369.5637386,33703098409.3065,191657203885.383
2.9285280901,10414.7752084,9945.11015892,10369.3069685,10131.5166457,33430927462.2299,187267336727.676
2.4689767582,10350.5427324,10017.2510729,10134.1515061,10242.3477803,24128292754.8478,189325507175.126
3.63637779652,10503.9125262,10238.1358906,10242.3301347,10363.1390401,54406443210.5135,191568387061.555
3.4698368119,10434.9225461,10140.8366858,10369.0283892,10400.9146854,45201121774.7768,192275791668.534
3.42742826316,10578.8382504,10292.3865099,10409.8617874,10442.1706031,36750077323.5385,193049493276.593
3.3326599913,10577.2152413,10224.3299006,10452.3990309,10323.7557975,36506852789.3039,190870759062.079
3.22583906019,10800.0110604,10266.008771,10328.7341116,10680.8374328,35453581939.7213,197484272946.612
3.26913320415,10938.6320402,10656.4603435,10677.7548513,10796.9509861,32509451925.0468,199641896761.512
2.93912067127,11100.1243423,10704.8843495,10797.7620187,10974.9048915,30769986454.5301,202942925722.083
2.54539877265,11037.4211271,10774.6276667,10973.2522347,10948.9899152,38151810523.0524,202475761712.394
2.89187378323,11034.908069,10829.6568158,10951.8200208,10944.5858045,26341903912.3861,202405809880.581
3.10794006412,11134.0927157,10909.6183675,10933.7526485,11094.3462761,22764204007.5724,205185696336.192
3.02889117957,11095.8697916,10814.4770514,11095.8697916,10938.2712894,24699523787.7245,202308927892.353
2.8709033938,10988.304783,10380.2607189,10934.9255349,10462.2596185,28884999243.6721,193514327128.297
2.78250941483,10568.0767512,10382.7262965,10459.6245084,10538.4603213,23621787803.579,194932197947.436
2.915519109,10537.82809054,10197.86492469,10535.49244237,10246.18649281,23788661866.987087,189529920746.46765
2.83675707,10771.05620224,10231.49011991,10248.78655955,10760.06625677,47144380901.6858,199045623654.10297
3.13271463,10777.69586388,10578.91424754,10761.10978907,10692.71721234,39348590957.36073,197809986225.92685
3.18861239,10772.99865956,10667.28093407,10695.57508179,10750.72357903,46852525492.62939,198893019773.83698
3.13470267,10803.97608005,10622.92175798,10746.89275768,10775.26937624,53745972818.15112,199357967522.5053
3.15294678,10945.34790707,10703.89325099,10776.6136391,10709.65218175,47762394730.65361,198154065044.1842
2.95667817,10860.00069783,10649.49543862,10709.65002191,10844.64098118,46582396602.07544,200660083838.7249
2.94643322,10847.25699325,10669.32109268,10843.87075063,10784.49157795,44171073700.186745,199556965503.7717
2.89787636,10933.62430944,10472.35651799,10795.25474253,10619.45190766,40023134099.56767,196512086756.2781
2.86102773,10657.83798611,10416.68920469,10619.8212156,10575.97504191,48661453917.9649,195716085732.39612
2.62608296,10598.94080319,10511.12977968,10575.10063586,10549.32889962,44660271563.31908,195233191301.2567
2.5473028,10686.00009766,10534.39183687,10550.44067126,10669.58254327,71251776994.76472,197468899356.8617
2.51599459,10793.50785056,10634.60016313,10676.52895637,10793.33942751,47537578008.85223,199769602127.94168
2.65764391,10797.57808729,10528.890831,10796.30685484,10604.40588882,42623695307.42572,196281911458.15375
2.17625031,10680.50819786,10562.50712617,10603.35546589,10668.96895539,37799458435.80039,197485816054.93155
2.29179581,10945.73703324,10562.60610109,10669.37115892,10915.68573098,63314794397.11185,202064144550.3406
2.36522028,11102.67150545,10846.8504295,10927.91292433,11064.45759247,22799117612.794453,204827451843.37863
2.53985887,11442.2111099,11056.94053325,11059.14269142,11296.3614282,22877978587.762783,209130239494.6501
2.40608988,11428.81376969,11288.62766113,11296.08178425,11384.1819535,19968627059.96427,210766812992.17508
2.42657824,11698.4677363,11240.68699569,11392.63621516,11555.3628878,26163972641.64605,213950143824.2092
2.58707246,11548.98483187,11321.22451322,11548.71975926,11425.8994007,24241420250.858337,211565586739.30667
2.40491019,11539.97794666,11307.8308683,11429.04780192,11429.50688675,24103426719.264656,211643390713.38095
2.31463525,11569.91418955,11303.60351126,11426.60259823,11495.34965037,24487233057.76924,212873103428.00137
2.26643616,11540.06192994,11223.01278163,11502.82812628,11322.12268618,25635480771.680893,209676088343.852
2.1493861,11386.26157113,11285.34551243,11322.1226857,11358.10156733,19130430173.838352,210353665235.4524
2.20184324,11483.35971184,11347.57856324,11355.98226642,11483.35971184,18283314340.336567,212682581771.31265
2.21426738,11799.0929777,11408.29011785,11495.03793859,11742.03715033,23860769927.722214,217482407293.08884
2.05807954,11999.91801959,11681.48002079,11745.97493298,11916.33514058,30915821592.10161,220721282864.58752
1.88867176,13184.56617255,11900.92861734,11913.07748936,12823.68918938,43414712626.04591,237532386962.5129
1.89037825,13161.5941072,12717.09345651,12801.63536307,12965.89129043,34729759598.04668,240166387521.54385
1.95565252,13015.96144265,12752.64702492,12971.54847683,12931.53902256,28974975002.911232,239557562148.2678
1.96003515,13145.06668559,12885.74662851,12931.57391476,13108.06261161,24542317939.95521,242839876186.2097
1.91182801,13329.18403245,12910.06108914,13108.06314181,13031.17431056,24406920575.03764,241425217439.9117
1.78745942,13225.29776076,12822.38232695,13031.20124688,13075.24769656,29461458313.155544,242250997935.6733
1.68546625,13759.66872521,13060.83803686,13075.24249433,13654.21844012,33749878155.991123,252985946389.91595
1.71023239,13837.69545246,12932.25058412,13654.21446094,13271.28536861,35867318894.915474,245899824464.83197
1.49005343,13612.04801658,12980.0592813,13271.29897868,13437.8832414,56499499598.2837,248995322466.39035
1.42893639,13651.51626952,13136.19868838,13437.87353717,13546.52226938,30581485200.6849,251018154919.98657
1.44133589,14028.21429317,13457.52983298,13546.5326493,13780.99470249,30306464718.75512,255372071116.27853
1.54069959,13862.03362917,13628.37821941,13780.99480514,13737.10982864,24453857900.087803,254569759062.5861
1.5998403,13808.32287396,13243.159866,13737.03221087,13550.4893841,30771455467.79213,251119864445.3435
1.47407225,13984.98192782,13325.44138201,13550.450882,13950.30084729,29869951617.25349,258541441763.9419
1.41223396,14218.76646779,13580.47207098,13950.4879059,14133.70715301,35116364961.75642,261954213176.1068
1.39225494,15706.40445571,14102.08909494,14133.73388336,15579.84846029,40856321438.537605,288771509680.94745
1.40521805,15903.43797604,15226.8393924,15579.72923853,15565.88058083,39837841971.44575,288526920959.49664
1.91374,15737.09557115,14423.20290926,15565.88058298,14833.7541075,35024953705.61895,274970333139.98395
2.03196386,15637.32033788,14744.10989581,14833.75408424,15479.56703842,26632075028.85488,286955182899.01483
2.15659813,15785.13687202,14865.52927664,15479.59572319,15332.31559743,34149115565.701942,284236108837.2787
2.02865216,15450.32935034,15124.95988876,15332.350373,15290.90268148,25574938143.151707,283468380961.4247
2.247987,15916.26081024,15290.00681729,15290.90879034,15701.33973237,29772374934.00697,291077214051.6671
2.0021245,16305.00422517,15534.7718061,15701.29906726,16276.34394919,34175758344.061382,301736853824.6971
1.89913759,16463.17783998,15992.1528006,16276.4404772,16317.80819009,31599492172.18153,302505533181.2506
2.02079216,16317.80834223,15749.19296725,16317.80834223,16068.13870685,27481710135.408524,297877068422.63354
1.91701557,16123.11045585,15793.53391679,16068.13999417,15955.58743887,23653867582.698807,295790551597.8903
2.04323394,16816.18144902,15880.7056812,15955.57698439,16716.11132377,31526766675.186485,309889423249.1071
2.25535545,17782.92055432,16564.54499204,16685.69093058,17645.40576746,39006849169.8069,327257094857.4363
2.20218147,18393.94914579,17352.906612,17645.19047404,17804.00563217,49064800277.87428,330218014062.15594
2.11502872,18119.54784964,17382.55398903,17803.86174661,17817.09024754,36985055355.38892,330475167134.4854
2.07676865,18773.22751179,17765.79576896,17817.08366299,18621.31436938,36992873939.98525,345411881099.1716
2.09539164,18936.62068806,18444.3589249,18621.31587778,18642.23276593,39650210707.29688,345819234184.5931
2.38220531,18688.96913465,17671.38482599,18642.232992,18370.00252365,41280434225.93024,340790183317.33075
2.14484477,18711.42673061,18000.79611004,18370.01733874,18364.12159134,42741112307.89879,340698070308.13434
2.27637688,19348.27096299,18128.65617407,18365.01468531,19107.46444977,51469565008.67291,354504361032.3469
2.26796698,19390.96555566,18581.14653195,19104.40961035,18732.1207774,43710357371.4586,347558803507.37305
2.27003407,18866.28612952,16351.03485441,18729.84058731,17150.62357809,61396835736.93506,318231964319.3874
1.90303693,17445.02428555,16526.42352825,17153.91312468,17108.40172774,38886494645.12133,317464460530.40906
1.85794881,17853.93919131,16910.65271094,17112.93423773,17717.4150112,32601040733.64276,328782832211.7004
1.88893452,18283.62817317,17559.11762249,17719.63461354,18177.48341979,31133957704.27213,337336592123.068
1.9151547,19749.26369425,18178.32211783,18178.32211783,19625.83502949,47728480399.27992,364229729425.8729
1.96689116,19845.97548328,18321.92093045,19633.77044727,18802.99829969,49633658712.12445,348976597317.84424
1.97630826,19308.33066301,18347.71783787,18801.74359314,19201.09115697,37387697138.68447,356381007570.9198
2.11540134,19566.19188355,18925.78443384,19205.92540409,19445.39847988,31930317405.271645,360933936016.877
2.10037052,19511.40471415,18697.19291384,19446.96642246,18699.76561337,33872388057.716797,347111351136.3285
1.85595318,19160.44926489,18590.19367526,18698.38527851,19154.231131,27242455063.892467,355563938256.3379
1.9787738,19390.49989515,18897.89407205,19154.18059333,19345.12095871,25293775713.52131,359123541247.0556
1.85424895,19411.82767631,18931.14291942,19343.12879819,19191.63128698,26896357742.243275,356293229783.3031
1.83117262,19283.47833933,18269.94544375,19191.52946283,18321.14491611,31692288756.379017,340148764251.7229
1.66535169,18626.29265152,17935.54781966,18320.88478403,18553.91537685,34420373070.859474,344486483494.44324
1.6623035,18553.29972814,17957.06521319,18553.29972814,18264.99210672,25547132265.471,339136939585.8366
1.57415052,18268.4528447,17619.53238938,18263.92925463,18058.90334725,27919640985.34144,335326168918.5213
1.44458505,18919.55122775,18046.04072366,18051.31998973,18803.65687045,21752580801.78931,349170613898.91974
1.4909121,19381.53577302,18734.33288842,18806.76647897,19142.3825335,25450468636.538254,355479173805.69794
1.56545586,19305.10044332,19012.70940762,19144.49245994,19246.64434137,22473997681.144253,357432550019.95447
1.5916455,19525.0075905,19079.84237737,19246.91998427,19417.07603342,26741982541.49698,360614771026.8855
1.76067126,21458.90789704,19298.31727724,19418.81840055,21310.59813054,44409011479.22107,395799863745.9665
1.78359783,23642.66010576,21234.67652917,21308.35140371,22805.16149213,71378606373.62286,423576934966.4241
1.67863414,23238.60062331,22399.81280236,22806.79637266,23137.96056165,40387896274.67765,429781092527.7448
1.69879993,24085.85537123,22826.47216789,23132.86511797,23869.83196434,38487546579.56274,443399267276.8764
1.66865052,24209.65988828,23147.71102921,23861.7657379,23477.29519711,37844228421.87064,436129331482.25616
1.56357617,24059.98230987,22159.36806298,23474.45540815,22803.0814087,45852713980.88911,423625088584.1859
1.5419152,23789.90284154,22430.60469165,22794.03960022,23783.02850288,44171632680.60435,441850902134.2294
1.49028596,24024.48959027,22802.64570202,23781.97438638,23241.34486501,51146161904.32344,431808778580.3048
1.20569231,23768.3385448,22777.59680778,23240.20362271,23735.94972763,41080759712.61937,441017197764.42126
1.3624084,24710.10155607,23463.67427254,23733.56954677,24664.79027412,42068395845.63074,458297232691.903
1.44540315,26718.07089319,24522.68948211,24677.01605649,26437.0375091,48332647295.43001,491250863156.9848
1.3242381,28288.84002225,25922.76976496,26439.37328852,26272.29456706,66479895605.09452,488213268382.0132
1.30304194,27389.11206428,26207.63993146,26280.82141511,27084.80788628,49056742892.60884,503339329917.2024
1.5156849,27370.7200843,25987.29807483,27081.80972919,27362.4365573,45265946774.40101,508523687096.6884
1.67434488,28937.74000401,27360.08970906,27360.08970906,28840.95341968,51287442703.98229,536033807160.8408
1.53545722,29244.87668786,28201.99199364,28841.57375811,29001.71982218,46754964848.18651,539051138107.7861
1.51089796,29600.6269503,28803.58501355,28994.00891641,29374.15188907,40730301358.64019,546001594837.51166
1.84208404,33155.11881942,29091.18119088,29376.45583414,32127.26793922,67865420765.45639,597205944668.8502
1.79927479,34608.55673797,32052.31707551,32129.4073556,32782.02446581,78665235201.84283,609409213147.0334
2.16175192,33440.21856853,28722.75527058,32810.94764381,31971.91352155,81163475344.18079,594384025390.8551
2.48509738,34437.5905918,30221.1867389,31977.04113228,33992.42934365,67547324781.680855,631980005969.6278
2.15721704,36879.69856854,33514.03374162,34013.614533,36824.36441009,75289433810.59091,684671246323.6501
1.92921661,40180.3679073,36491.18981083,36833.87435728,39371.04235311,84762141031.49448,732062681138.1346
2.37274497,41946.73935079,36838.63599637,39381.76584266,40797.61071993,88107519479.50471,758625941266.7522
3.21988746,41436.35000639,38980.87690625,40788.64052286,40254.54649816,61984162837.0747,748563483043.1383
3.38538175,41420.19103255,35984.62712175,40254.21779758,38356.43950662,79980747690.35463,713304617760.9486
3.46611077,38346.52950301,30549.59876946,38346.52950301,35566.65594049,123320567398.62296,661457321418.0524
3.10808978,36568.52697414,32697.97662163,35516.36114084,33922.9605815,74773277909.4566,630920422745.0479
3.61339822,37599.96059774,32584.66767186,33915.11958124,37316.35939997,69364315979.27992,694069582193.7559
3.51378151,39966.40524241,36868.5632453,37325.10763475,39187.32812109,63615990033.01017,728904366964.3611
